time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,0.7809054454278643,-0.6271115283322516,19.56848876359445,6.128528060712528,0.00041290749872668897,0.0,0.45013521146496294,-1.1114708291145408,5.062274964311696,-0.21093752541716787,-0.005053742008243087,0.0,429.83747620658727,430.4124597896602,430.9045781102793,428.32466457378285
3.0600000000000023,0.8078983152085737,-0.6968840695426712,19.87402346495245,6.115560441545021,2.9918357542513263e-06,0.0,0.44966205698480777,-1.2154537983392766,5.121660381342882,-0.22929022296235746,-0.010649347087638539,0.0,452.09082161443956,451.6397776306567,452.29513245475493,450.7685464405542
3.1200000000000023,0.8348719772930072,-0.7728137619797008,20.181108567162426,6.10156555315845,6.2822690679991116,0.0,0.44952692819437945,-1.316721081134166,5.114231799251977,-0.24262892129470376,-0.026849289491794964,0.0,431.7081788297671,430.3389184353235,432.42281443164603,431.24126654455665
3.1800000000000024,0.8618640288699481,-0.8561296885260983,20.49340742837855,6.087155802454312,6.280208270644259,0.0,0.45041237254735367,-1.461947771468433,5.294450744246054,-0.23564559876088645,-0.05682419922646785,0.0,491.2788955179689,489.05045754469194,489.8257476515321,490.2931071511981
3.2400000000000024,0.8889469237021528,-0.94745468310587,20.811306050231156,6.073025730747176,6.276990200821707,0.0,0.45265080285771225,-1.5834354577377951,5.3017309597758455,-0.23521451364184856,-0.04791834213666243,0.0,439.3418396220361,440.0777963907299,439.4718325833145,439.4515952422049
3.3000000000000025,0.9161978989836325,-1.0455743645719968,21.126124744366326,6.059062126122257,6.274117686592426,0.0,0.4559285668787832,-1.6883040041591626,5.192365371060075,-0.22817366054524899,-0.047789195264228986,0.0,400.0360937201734,400.0461860968669,401.26218638383233,401.8406833821742
3.3600000000000025,0.9437001080237638,-1.1504659562753778,21.435546959390546,6.046008117221689,6.271172291648828,0.0,0.4610438981025035,-1.809151527414752,5.121620228982434,-0.202065823775217,-0.05182623211972328,0.0,413.94701661723553,413.5898470831339,413.39301249367844,415.6362323063987
3.4200000000000026,0.9716017750048279,-1.2636622938917101,21.74417038465099,6.034205775253927,6.26864732246376,0.0,0.46927455257971373,-1.9650948088998799,5.165138556204322,-0.18771709790457985,-0.02752288230376588,0.0,450.5201484545253,452.4801622801175,452.74947060941895,453.8654602182497
3.4800000000000026,1.000058416282408,-1.3867141611058376,22.056418442125903,6.023184325745493,6.267212281918509,0.0,0.4794274038243134,-2.137600413792201,5.242246327871883,-0.17666717251411534,-0.01753788685329373,0.0,465.0959907716528,465.8774392619799,463.0378059306972,463.87514283889385
3.5400000000000027,1.029084945400637,-1.5192681706415307,22.369242650506244,6.013194365051728,6.266165025524369,0.0,0.4882094944386885,-2.2817123602028846,5.185044846823419,-0.1514757707528217,-0.017287578958751104,0.0,421.6724352304162,421.6941191472064,422.1073671166164,424.2475427978252
3.6000000000000028,1.0586328418683293,-1.6602871675687239,22.67735917734222,6.003601383400145,6.265835236289009,0.0,0.49677003751478327,-2.4196914132114364,5.0855442571383636,-0.1874481261733644,0.011283488442768302,0.0,406.32603943404547,408.8799682642767,410.0485222680581,406.811398447728
3.660000000000003,1.0886976273228102,-1.8097881210320486,22.97963268086125,5.992553768913535,6.266964710507073,0.0,0.5053192935502896,-2.5645811578140942,4.990179823421365,-0.17820588600953746,0.030748453785410638,0.0,407.9773729700217,409.71199379639796,409.7605600329436,410.5454889258744
3.720000000000003,1.119260480323172,-1.968262161569305,23.276497714882954,5.981930557278222,6.268855547129885,0.0,0.5132954683625061,-2.718764833296811,4.905186074592174,-0.1748462103818648,0.03300230339312824,0.0,412.6193427735319,412.81874249180856,413.8596185822894,414.12253196424354
